Run,Assay Type,BioProject,BioSample,Center Name,common_name,Consent,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,Submitter_Id,Title,population,collection_year,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region
ERR5095582,RAD-Seq,PRJEB42417,SAMEA7806207,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901330,SAMEA7806207,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806207,14_l2_sample_201404RG0NY---BG119,ERS5553458,ERP126269,14_l2_sample_201404RG0NY---BG119,14_l2_sample_201404RG0NY---BG119,NYBG,2014,88,42817071,25762999,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US"
ERR5095583,RAD-Seq,PRJEB42417,SAMEA7806317,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901331,SAMEA7806317,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:33Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806317,14_l3_sample_201404RG0IN-THRRx52,ERS5553568,ERP126269,14_l3_sample_201404RG0IN-THRRx52,14_l3_sample_201404RG0IN-THRRx52,INTH,2014,88,18181,91572,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US"
ERR5095584,RAD-Seq,PRJEB42417,SAMEA7806320,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901332,SAMEA7806320,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:33Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806320,14_l3_sample_201404RG0IN-THRRx61,ERS5553571,ERP126269,14_l3_sample_201404RG0IN-THRRx61,14_l3_sample_201404RG0IN-THRRx61,INTH,2014,88,20939,89432,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US"
ERR5095585,RAD-Seq,PRJEB42417,SAMEA7806246,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901333,SAMEA7806246,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:32Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806246,14_l2_sample_201404RG0OH---PRx10,ERS5553497,ERP126269,14_l2_sample_201404RG0OH---PRx10,14_l2_sample_201404RG0OH---PRx10,OHPR,2014,88,24051417,18367235,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5095586,RAD-Seq,PRJEB42417,SAMEA7806077,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901334,SAMEA7806077,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:07:29Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806077,14_l2_sample_201404RG0MD---SRx55,ERS5553328,ERP126269,14_l2_sample_201404RG0MD---SRx55,14_l2_sample_201404RG0MD---SRx55,MDSR,2014,87,84015323,49664163,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US"
ERR5095587,RAD-Seq,PRJEB42417,SAMEA7806228,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901335,SAMEA7806228,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806228,14_l2_sample_201404RG0NY---BGx23,ERS5553479,ERP126269,14_l2_sample_201404RG0NY---BGx23,14_l2_sample_201404RG0NY---BGx23,NYBG,2014,88,59749222,36063155,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US"
ERR5095588,RAD-Seq,PRJEB42417,SAMEA7806212,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901336,SAMEA7806212,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806212,14_l2_sample_201404RG0NY---BG136,ERS5553463,ERP126269,14_l2_sample_201404RG0NY---BG136,14_l2_sample_201404RG0NY---BG136,NYBG,2014,88,43076240,25644065,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US"
ERR5095589,RAD-Seq,PRJEB42417,SAMEA7806324,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901337,SAMEA7806324,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:33Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806324,14_l3_sample_201404RG0IN-THRRx75,ERS5553575,ERP126269,14_l3_sample_201404RG0IN-THRRx75,14_l3_sample_201404RG0IN-THRRx75,INTH,2014,88,691177,510831,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public"
ERR5095590,RAD-Seq,PRJEB42417,SAMEA7805965,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901338,SAMEA7805965,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805965,14_l2_sample_201404RG0CT--PNRx64,ERS5553216,ERP126269,14_l2_sample_201404RG0CT--PNRx64,14_l2_sample_201404RG0CT--PNRx64,CTPN,2014,87,113678429,66399454,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1"
ERR5095591,RAD-Seq,PRJEB42417,SAMEA7806195,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901339,SAMEA7806195,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:21Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806195,14_l2_sample_201404RG0NC--TBFx34,ERS5553446,ERP126269,14_l2_sample_201404RG0NC--TBFx34,14_l2_sample_201404RG0NC--TBFx34,NCTB,2014,87,50658712,29944673,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public"
ERR5095592,RAD-Seq,PRJEB42417,SAMEA7806333,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901340,SAMEA7806333,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:33Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806333,14_l3_sample_201404RG0IN-THRRxx4,ERS5553584,ERP126269,14_l3_sample_201404RG0IN-THRRxx4,14_l3_sample_201404RG0IN-THRRxx4,INTH,2014,87,3944,82788,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1"
ERR5095593,RAD-Seq,PRJEB42417,SAMEA7806215,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901341,SAMEA7806215,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806215,14_l2_sample_201404RG0NY---BG151,ERS5553466,ERP126269,14_l2_sample_201404RG0NY---BG151,14_l2_sample_201404RG0NY---BG151,NYBG,2014,88,45356947,27251359,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US"
ERR5095594,RAD-Seq,PRJEB42417,SAMEA7806337,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901342,SAMEA7806337,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:07:33Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806337,14_l3_sample_201404RG0IN-WIERx16,ERS5553588,ERP126269,14_l3_sample_201404RG0IN-WIERx16,14_l3_sample_201404RG0IN-WIERx16,INWI,2014,88,222382,217964,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public"
ERR5095595,RAD-Seq,PRJEB42417,SAMEA7806224,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901343,SAMEA7806224,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806224,14_l2_sample_201404RG0NY---BG208,ERS5553475,ERP126269,14_l2_sample_201404RG0NY---BG208,14_l2_sample_201404RG0NY---BG208,NYBG,2014,88,51180410,30183376,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5095596,RAD-Seq,PRJEB42417,SAMEA7806205,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901344,SAMEA7806205,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806205,14_l2_sample_201404RG0NY---BG109,ERS5553456,ERP126269,14_l2_sample_201404RG0NY---BG109,14_l2_sample_201404RG0NY---BG109,NYBG,2014,88,60380485,35696380,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US"
ERR5095597,RAD-Seq,PRJEB42417,SAMEA7805974,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901345,SAMEA7805974,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805974,14_l2_sample_201404RG0CT--PNRx91,ERS5553225,ERP126269,14_l2_sample_201404RG0CT--PNRx91,14_l2_sample_201404RG0CT--PNRx91,CTPN,2014,87,106181533,65214859,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1"
ERR5095598,RAD-Seq,PRJEB42417,SAMEA7806259,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901346,SAMEA7806259,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:32Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806259,14_l2_sample_201404RG0OH---PRx52,ERS5553510,ERP126269,14_l2_sample_201404RG0OH---PRx52,14_l2_sample_201404RG0OH---PRx52,OHPR,2014,88,50163440,29899841,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US"
ERR5095599,RAD-Seq,PRJEB42417,SAMEA7806216,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901347,SAMEA7806216,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806216,14_l2_sample_201404RG0NY---BG172,ERS5553467,ERP126269,14_l2_sample_201404RG0NY---BG172,14_l2_sample_201404RG0NY---BG172,NYBG,2014,88,59630766,35973852,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1"
ERR5095600,RAD-Seq,PRJEB42417,SAMEA7806253,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901348,SAMEA7806253,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:32Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806253,14_l2_sample_201404RG0OH---PRx34,ERS5553504,ERP126269,14_l2_sample_201404RG0OH---PRx34,14_l2_sample_201404RG0OH---PRx34,OHPR,2014,88,43039567,25523473,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1"
ERR5095601,RAD-Seq,PRJEB42417,SAMEA7806254,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901349,SAMEA7806254,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:32Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806254,14_l2_sample_201404RG0OH---PRx37,ERS5553505,ERP126269,14_l2_sample_201404RG0OH---PRx37,14_l2_sample_201404RG0OH---PRx37,OHPR,2014,88,53182946,31429849,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US"
ERR5095602,RAD-Seq,PRJEB42417,SAMEA7806258,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901350,SAMEA7806258,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:32Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806258,14_l2_sample_201404RG0OH---PRx49,ERS5553509,ERP126269,14_l2_sample_201404RG0OH---PRx49,14_l2_sample_201404RG0OH---PRx49,OHPR,2014,88,40058482,23696042,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public"
ERR5095603,RAD-Seq,PRJEB42417,SAMEA7806270,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901351,SAMEA7806270,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:32Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806270,14_l3_sample_201403RG0MD-PCBCxx2,ERS5553521,ERP126269,14_l3_sample_201403RG0MD-PCBCxx2,14_l3_sample_201403RG0MD-PCBCxx2,MDPC,2014,90,28157168,17694882,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public"
ERR5095604,RAD-Seq,PRJEB42417,SAMEA7806238,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901352,SAMEA7806238,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:32Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806238,14_l2_sample_201404RG0NY---BGx85,ERS5553489,ERP126269,14_l2_sample_201404RG0NY---BGx85,14_l2_sample_201404RG0NY---BGx85,NYBG,2014,88,51799495,30664257,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public"
ERR5095605,RAD-Seq,PRJEB42417,SAMEA7806229,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901353,SAMEA7806229,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806229,14_l2_sample_201404RG0NY---BGx28,ERS5553480,ERP126269,14_l2_sample_201404RG0NY---BGx28,14_l2_sample_201404RG0NY---BGx28,NYBG,2014,88,52265955,31289730,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public"
ERR5095606,RAD-Seq,PRJEB42417,SAMEA7805977,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901354,SAMEA7805977,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:07:27Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7805977,14_l2_sample_201404RG0CT--PNRxx1,ERS5553228,ERP126269,14_l2_sample_201404RG0CT--PNRxx1,14_l2_sample_201404RG0CT--PNRxx1,CTPN,2014,87,120242058,71783636,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5095607,RAD-Seq,PRJEB42417,SAMEA7806208,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901355,SAMEA7806208,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806208,14_l2_sample_201404RG0NY---BG121,ERS5553459,ERP126269,14_l2_sample_201404RG0NY---BG121,14_l2_sample_201404RG0NY---BG121,NYBG,2014,88,53490707,31751014,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US"
ERR5095608,RAD-Seq,PRJEB42417,SAMEA7806223,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901356,SAMEA7806223,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806223,14_l2_sample_201404RG0NY---BG207,ERS5553474,ERP126269,14_l2_sample_201404RG0NY---BG207,14_l2_sample_201404RG0NY---BG207,NYBG,2014,88,54030386,32152926,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5095609,RAD-Seq,PRJEB42417,SAMEA7806206,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901357,SAMEA7806206,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806206,14_l2_sample_201404RG0NY---BG112,ERS5553457,ERP126269,14_l2_sample_201404RG0NY---BG112,14_l2_sample_201404RG0NY---BG112,NYBG,2014,88,54175807,32007128,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US"
ERR5095610,RAD-Seq,PRJEB42417,SAMEA7806353,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901358,SAMEA7806353,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:07:34Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806353,14_l3_sample_201404RG0MD--PGF111,ERS5553604,ERP126269,14_l3_sample_201404RG0MD--PGF111,14_l3_sample_201404RG0MD--PGF111,MDPG,2014,90,630598,473265,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5095611,RAD-Seq,PRJEB42417,SAMEA7806199,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901359,SAMEA7806199,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:31Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806199,14_l2_sample_201404RG0NC--TBFx46,ERS5553450,ERP126269,14_l2_sample_201404RG0NC--TBFx46,14_l2_sample_201404RG0NC--TBFx46,NCTB,2014,87,69256741,40616261,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1"
ERR5095612,RAD-Seq,PRJEB42417,SAMEA7806247,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4901360,SAMEA7806247,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:07:32Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7806247,14_l2_sample_201404RG0OH---PRx13,ERS5553498,ERP126269,14_l2_sample_201404RG0OH---PRx13,14_l2_sample_201404RG0OH---PRx13,OHPR,2014,88,48328425,28621907,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1"
