Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,Submitter_Id,Title,sub_species,common_name
ERR3014345,WGS,292,1575500016,PRJEB30473,SAMEA5190358,805018310,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016797,SAMEA5190358,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,39.49 N 78.93 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190358,Alyrl_11_MD3_23,ERS2997852,ERP112933,Alyrl_11_MD3_23,Alyrl_11_MD3_23,lyrata,
ERR3014346,WGS,292,1757946288,PRJEB30473,SAMEA5190358,912175893,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016798,SAMEA5190358,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,39.49 N 78.93 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190358,Alyrl_11_MD3_23,ERS2997852,ERP112933,Alyrl_11_MD3_23,Alyrl_11_MD3_23,lyrata,
ERR3014347,WGS,292,1341379380,PRJEB30473,SAMEA5190359,683286114,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016799,SAMEA5190359,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,38.96 N 79.29 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190359,Alyrl_11_WV1_05,ERS2997853,ERP112933,Alyrl_11_WV1_05,Alyrl_11_WV1_05,lyrata,
ERR3014348,WGS,292,2111486456,PRJEB30473,SAMEA5190359,1100961507,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016800,SAMEA5190359,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,38.96 N 79.29 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190359,Alyrl_11_WV1_05,ERS2997853,ERP112933,Alyrl_11_WV1_05,Alyrl_11_WV1_05,lyrata,
ERR3014349,WGS,292,1325683796,PRJEB30473,SAMEA5190360,666143020,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016801,SAMEA5190360,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,38.96 N 79.29 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190360,Alyrl_11_WV1_19,ERS2997854,ERP112933,Alyrl_11_WV1_19,Alyrl_11_WV1_19,lyrata,
ERR3014350,WGS,292,2364374224,PRJEB30473,SAMEA5190360,1216723383,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016802,SAMEA5190360,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,38.96 N 79.29 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190360,Alyrl_11_WV1_19,ERS2997854,ERP112933,Alyrl_11_WV1_19,Alyrl_11_WV1_19,lyrata,
ERR3014351,WGS,292,1576469748,PRJEB30473,SAMEA5190361,793816983,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016803,SAMEA5190361,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,40.51 N 80.36 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190361,Alyrl_11_PA1_11,ERS2997855,ERP112933,Alyrl_11_PA1_11,Alyrl_11_PA1_11,lyrata,
ERR3014352,WGS,292,1721337664,PRJEB30473,SAMEA5190361,891677850,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016804,SAMEA5190361,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,40.51 N 80.36 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190361,Alyrl_11_PA1_11,ERS2997855,ERP112933,Alyrl_11_PA1_11,Alyrl_11_PA1_11,lyrata,
ERR3014353,WGS,292,1546933072,PRJEB30473,SAMEA5190362,775921289,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016805,SAMEA5190362,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,40.51 N 80.36 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190362,Alyrl_11_PA1_23,ERS2997856,ERP112933,Alyrl_11_PA1_23,Alyrl_11_PA1_23,lyrata,
ERR3014354,WGS,292,1691781132,PRJEB30473,SAMEA5190362,873019549,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016806,SAMEA5190362,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,40.51 N 80.36 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190362,Alyrl_11_PA1_23,ERS2997856,ERP112933,Alyrl_11_PA1_23,Alyrl_11_PA1_23,lyrata,
ERR3014355,WGS,292,1240794432,PRJEB30473,SAMEA5190363,638795646,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016807,SAMEA5190363,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,41.28 N 77.87 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190363,Alyrl_11_PA3_02,ERS2997857,ERP112933,Alyrl_11_PA3_02,Alyrl_11_PA3_02,lyrata,
ERR3014356,WGS,292,2625974688,PRJEB30473,SAMEA5190363,1386665068,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016808,SAMEA5190363,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,41.28 N 77.87 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190363,Alyrl_11_PA3_02,ERS2997857,ERP112933,Alyrl_11_PA3_02,Alyrl_11_PA3_02,lyrata,
ERR3014357,WGS,292,1385472256,PRJEB30473,SAMEA5190364,695431391,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016809,SAMEA5190364,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,41.28 N 77.87 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190364,Alyrl_11_PA3_27,ERS2997858,ERP112933,Alyrl_11_PA3_27,Alyrl_11_PA3_27,lyrata,
ERR3014358,WGS,292,2324716828,PRJEB30473,SAMEA5190364,1203844619,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016810,SAMEA5190364,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,41.28 N 77.87 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190364,Alyrl_11_PA3_27,ERS2997858,ERP112933,Alyrl_11_PA3_27,Alyrl_11_PA3_27,lyrata,
ERR3014359,WGS,292,1619609536,PRJEB30473,SAMEA5190365,836726786,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016811,SAMEA5190365,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43 N 76.09 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190365,Alyrl_11_NY6_04,ERS2997859,ERP112933,Alyrl_11_NY6_04,Alyrl_11_NY6_04,lyrata,
ERR3014360,WGS,292,1801589484,PRJEB30473,SAMEA5190365,962302005,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016812,SAMEA5190365,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43 N 76.09 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190365,Alyrl_11_NY6_04,ERS2997859,ERP112933,Alyrl_11_NY6_04,Alyrl_11_NY6_04,lyrata,
ERR3014361,WGS,292,1580555412,PRJEB30473,SAMEA5190366,794496352,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016813,SAMEA5190366,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43 N 76.09 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190366,Alyrl_11_NY6_19,ERS2997860,ERP112933,Alyrl_11_NY6_19,Alyrl_11_NY6_19,lyrata,
ERR3014362,WGS,292,1784503688,PRJEB30473,SAMEA5190366,916657035,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016814,SAMEA5190366,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43 N 76.09 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190366,Alyrl_11_NY6_19,ERS2997860,ERP112933,Alyrl_11_NY6_19,Alyrl_11_NY6_19,lyrata,
ERR3014363,WGS,292,1497844368,PRJEB30473,SAMEA5190367,772835814,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016815,SAMEA5190367,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.35 N 76.39 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190367,Alyrl_11_NY4_15,ERS2997861,ERP112933,Alyrl_11_NY4_15,Alyrl_11_NY4_15,lyrata,
ERR3014364,WGS,292,1602409276,PRJEB30473,SAMEA5190367,846252536,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016816,SAMEA5190367,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.35 N 76.39 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190367,Alyrl_11_NY4_15,ERS2997861,ERP112933,Alyrl_11_NY4_15,Alyrl_11_NY4_15,lyrata,
ERR3014365,WGS,292,1607347872,PRJEB30473,SAMEA5190368,811207534,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016817,SAMEA5190368,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.35 N 76.39 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190368,Alyrl_11_NY4_24,ERS2997862,ERP112933,Alyrl_11_NY4_24,Alyrl_11_NY4_24,lyrata,
ERR3014366,WGS,292,1747182292,PRJEB30473,SAMEA5190368,906813080,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016818,SAMEA5190368,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.35 N 76.39 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190368,Alyrl_11_NY4_24,ERS2997862,ERP112933,Alyrl_11_NY4_24,Alyrl_11_NY4_24,lyrata,
ERR3014367,WGS,292,1679360036,PRJEB30473,SAMEA5190369,847487475,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016819,SAMEA5190369,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.83 N 89.72 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190369,Alyrl_11_WI1_02,ERS2997863,ERP112933,Alyrl_11_WI1_02,Alyrl_11_WI1_02,lyrata,
ERR3014368,WGS,292,1906825700,PRJEB30473,SAMEA5190369,996501230,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016820,SAMEA5190369,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.83 N 89.72 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190369,Alyrl_11_WI1_02,ERS2997863,ERP112933,Alyrl_11_WI1_02,Alyrl_11_WI1_02,lyrata,
ERR3014369,WGS,292,1180706964,PRJEB30473,SAMEA5190370,597485871,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016821,SAMEA5190370,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.83 N 89.72 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190370,Alyrl_11_WI1_25,ERS2997864,ERP112933,Alyrl_11_WI1_25,Alyrl_11_WI1_25,lyrata,
ERR3014370,WGS,292,2106871688,PRJEB30473,SAMEA5190370,1104057793,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016822,SAMEA5190370,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.83 N 89.72 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190370,Alyrl_11_WI1_25,ERS2997864,ERP112933,Alyrl_11_WI1_25,Alyrl_11_WI1_25,lyrata,
ERR3014371,WGS,292,1407357656,PRJEB30473,SAMEA5190371,716737159,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016823,SAMEA5190371,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.36 N 91.84 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190371,Alyrl_11_IA2_01,ERS2997865,ERP112933,Alyrl_11_IA2_01,Alyrl_11_IA2_01,lyrata,
ERR3014372,WGS,292,1989041220,PRJEB30473,SAMEA5190371,1042708893,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016824,SAMEA5190371,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.36 N 91.84 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190371,Alyrl_11_IA2_01,ERS2997865,ERP112933,Alyrl_11_IA2_01,Alyrl_11_IA2_01,lyrata,
ERR3014373,WGS,292,1311570268,PRJEB30473,SAMEA5190372,660354136,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016825,SAMEA5190372,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.36 N 91.84 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190372,Alyrl_11_IA2_27,ERS2997866,ERP112933,Alyrl_11_IA2_27,Alyrl_11_IA2_27,lyrata,
ERR3014374,WGS,292,2201522028,PRJEB30473,SAMEA5190372,1156017620,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016826,SAMEA5190372,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.36 N 91.84 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190372,Alyrl_11_IA2_27,ERS2997866,ERP112933,Alyrl_11_IA2_27,Alyrl_11_IA2_27,lyrata,
ERR3014375,WGS,292,1445089604,PRJEB30473,SAMEA5190373,727439361,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016827,SAMEA5190373,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,45.6 N 82.14 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190373,Alyrl_11_ON5_03,ERS2997867,ERP112933,Alyrl_11_ON5_03,Alyrl_11_ON5_03,lyrata,
ERR3014376,WGS,292,2503547848,PRJEB30473,SAMEA5190373,1306083591,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016828,SAMEA5190373,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,45.6 N 82.14 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190373,Alyrl_11_ON5_03,ERS2997867,ERP112933,Alyrl_11_ON5_03,Alyrl_11_ON5_03,lyrata,
ERR3014377,WGS,292,1448474176,PRJEB30473,SAMEA5190374,723853162,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016829,SAMEA5190374,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,45.6 N 82.14 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190374,Alyrl_11_ON5_25,ERS2997868,ERP112933,Alyrl_11_ON5_25,Alyrl_11_ON5_25,lyrata,
