Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Tissue
SRR1945641,not applicable,WGS,152,6235160840,PRJNA273563,SAMN03326485,Plant,3963697968,MPI-DB,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",not applicable,6090,SRX972324,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6090,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6090,SRP056687,root
SRR1945642,not applicable,WGS,200,13643912800,PRJNA273563,SAMN03326486,Plant,10321241930,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6091,SRX972325,Sweden,Europe,Sweden,Illumina HiSeq 2000,6091,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6091,SRP056687,root
SRR1945643,not applicable,WGS,152,6298786976,PRJNA273563,SAMN03326487,Plant,4180212312,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6092,SRX972326,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6092,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6092,SRP056687,root
SRR1945644,not applicable,WGS,200,6233237800,PRJNA273563,SAMN03326488,Plant,5307071555,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6094,SRX972327,Sweden,Europe,Sweden,Illumina HiSeq 2000,6094,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6094,SRP056687,root
SRR1945645,not applicable,WGS,200,13906788800,PRJNA273563,SAMN03326489,Plant,8145147012,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,6095,SRX972328,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6095,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6095,SRP056687,root
SRR1945646,not applicable,WGS,200,5455577000,PRJNA273563,SAMN03326490,Plant,4305686663,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",not applicable,6096,SRX972329,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6096,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6096,SRP056687,root
SRR1945647,not applicable,WGS,152,6905450896,PRJNA273563,SAMN03326491,Plant,4531574376,MPI-DB,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,6097,SRX972330,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6097,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6097,SRP056687,root
SRR1945648,not applicable,WGS,152,6630173272,PRJNA273563,SAMN03326492,Plant,4299293606,MPI-DB,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,6098,SRX972331,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6098,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6098,SRP056687,root
SRR1945649,not applicable,WGS,152,4399754000,PRJNA273563,SAMN03326493,Plant,1886218814,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6099,SRX972332,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6099,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6099,SRP056687,root
SRR1945650,not applicable,WGS,152,4427097432,PRJNA273563,SAMN03326494,Plant,2009152664,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6100,SRX972333,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6100,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6100,SRP056687,root
SRR1945651,not applicable,WGS,200,15111948200,PRJNA273563,SAMN03326495,Plant,8827432223,MPI-DB,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,6101,SRX972334,Sweden,Europe,Sweden,Illumina HiSeq 2000,6101,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6101,SRP056687,root
SRR1945652,not applicable,WGS,152,4361721472,PRJNA273563,SAMN03326496,Plant,1918117126,MPI-DB,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,6102,SRX972335,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6102,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6102,SRP056687,root
SRR1945653,not applicable,WGS,152,4977038904,PRJNA273563,SAMN03326497,Plant,2300077852,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6104,SRX972336,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6104,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6104,SRP056687,root
SRR1945654,not applicable,WGS,200,4157038600,PRJNA273563,SAMN03326498,Plant,3569115939,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6105,SRX972337,Sweden,Europe,Sweden,Illumina HiSeq 2000,6105,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6105,SRP056687,root
SRR1945655,not applicable,WGS,152,4477720576,PRJNA273563,SAMN03326499,Plant,2019432813,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6106,SRX972338,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6106,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6106,SRP056687,root
SRR1945656,not applicable,WGS,152,4372733720,PRJNA273563,SAMN03326500,Plant,1956593809,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6107,SRX972339,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6107,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6107,SRP056687,root
SRR1945657,not applicable,WGS,152,4762840200,PRJNA273563,SAMN03326501,Plant,2882436128,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6108,SRX972340,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6108,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6108,SRP056687,root
SRR1945658,not applicable,WGS,200,6430217600,PRJNA273563,SAMN03326502,Plant,5205494499,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6109,SRX972341,Sweden,Europe,Sweden,Illumina HiSeq 2000,6109,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6109,SRP056687,root
SRR1945659,not applicable,WGS,152,5130946656,PRJNA273563,SAMN03326503,Plant,2390961026,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6111,SRX972342,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6111,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6111,SRP056687,root
SRR1945660,not applicable,WGS,152,5254477816,PRJNA273563,SAMN03326504,Plant,2433475937,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6112,SRX972343,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6112,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6112,SRP056687,root
SRR1945661,not applicable,WGS,152,4605587384,PRJNA273563,SAMN03326505,Plant,2152182742,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6113,SRX972344,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6113,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6113,SRP056687,root
SRR1945662,not applicable,WGS,152,5122831376,PRJNA273563,SAMN03326506,Plant,2437424695,MPI-DB,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,6114,SRX972345,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6114,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6114,SRP056687,root
SRR1945663,not applicable,WGS,200,6267473200,PRJNA273563,SAMN03326507,Plant,5300325450,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6115,SRX972346,Sweden,Europe,Sweden,Illumina HiSeq 2000,6115,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6115,SRP056687,root
SRR1945664,not applicable,WGS,200,5222237600,PRJNA273563,SAMN03326508,Plant,3372390942,MPI-DB,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6118,SRX972347,Sweden,Europe,Sweden,Illumina HiSeq 2000,6118,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6118,SRP056687,root
SRR1945665,not applicable,WGS,200,6446947200,PRJNA273563,SAMN03326509,Plant,4270642230,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6119,SRX972348,Sweden,Europe,Sweden,Illumina HiSeq 2000,6119,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6119,SRP056687,root
SRR1945666,not applicable,WGS,200,6009314000,PRJNA273563,SAMN03326510,Plant,5073800890,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6122,SRX972349,Sweden,Europe,Sweden,Illumina HiSeq 2000,6122,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6122,SRP056687,root
SRR1945667,not applicable,WGS,200,7716491200,PRJNA273563,SAMN03326511,Plant,4592860361,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6123,SRX972350,Sweden,Europe,Sweden,Illumina HiSeq 2000,6123,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6123,SRP056687,root
SRR1945668,not applicable,WGS,200,9103001600,PRJNA273563,SAMN03326512,Plant,4980383018,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6124,SRX972351,Sweden,Europe,Sweden,Illumina HiSeq 2000,6124,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6124,SRP056687,root
SRR1945669,not applicable,WGS,152,3352708232,PRJNA273563,SAMN03326513,Plant,2185773463,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,6125,SRX972352,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6125,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6125,SRP056687,root
SRR1945670,not applicable,WGS,152,4326853736,PRJNA273563,SAMN03326514,Plant,2889955604,MPI-DB,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6126,SRX972353,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6126,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6126,SRP056687,root
SRR1945671,not applicable,WGS,152,4288774544,PRJNA273563,SAMN03326515,Plant,2964840857,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6128,SRX972354,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6128,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6128,SRP056687,root
SRR1945672,not applicable,WGS,152,5254462312,PRJNA273563,SAMN03326516,Plant,3114840134,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6131,SRX972355,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6131,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6131,SRP056687,root
SRR1945673,not applicable,WGS,152,4865326352,PRJNA273563,SAMN03326517,Plant,3190042576,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,6132,SRX972356,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6132,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6132,SRP056687,root
SRR1945674,not applicable,WGS,152,4368366000,PRJNA273563,SAMN03326518,Plant,3001349709,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6133,SRX972357,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6133,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6133,SRP056687,root
SRR1945675,not applicable,WGS,200,4919612800,PRJNA273563,SAMN03326519,Plant,2968508806,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6134,SRX972358,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6134,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6134,SRP056687,root
SRR1945676,not applicable,WGS,152,4302958272,PRJNA273563,SAMN03326520,Plant,2856099390,MPI-DB,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,6136,SRX972359,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6136,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6136,SRP056687,root
SRR1945677,not applicable,WGS,152,4646324448,PRJNA273563,SAMN03326521,Plant,3100413631,MPI-DB,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6137,SRX972360,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6137,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6137,SRP056687,root
SRR1945678,not applicable,WGS,152,5738350512,PRJNA273563,SAMN03326522,Plant,3404298425,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6138,SRX972361,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6138,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6138,SRP056687,root
SRR1945679,not applicable,WGS,152,3193654672,PRJNA273563,SAMN03326523,Plant,1999600508,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6140,SRX972362,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6140,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6140,SRP056687,root
SRR1945680,not applicable,WGS,200,5127444800,PRJNA273563,SAMN03326524,Plant,3667376759,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6141,SRX972363,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6141,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6141,SRP056687,root
SRR1945681,not applicable,WGS,152,4711936464,PRJNA273563,SAMN03326525,Plant,3202975260,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6142,SRX972364,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6142,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6142,SRP056687,root
SRR1945682,not applicable,WGS,152,4498742176,PRJNA273563,SAMN03326526,Plant,3090566823,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6145,SRX972365,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6145,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6145,SRP056687,root
SRR1945683,not applicable,WGS,152,5891205056,PRJNA273563,SAMN03326527,Plant,3609865990,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,6148,SRX972366,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6148,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6148,SRP056687,root
SRR1945684,not applicable,WGS,200,4793801000,PRJNA273563,SAMN03326528,Plant,4067557572,MPI-DB,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6149,SRX972367,Sweden,Europe,Sweden,Illumina HiSeq 2000,6149,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6149,SRP056687,root
SRR1945685,not applicable,WGS,152,4684513536,PRJNA273563,SAMN03326529,Plant,3086837373,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6150,SRX972368,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6150,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6150,SRP056687,root
SRR1945686,not applicable,WGS,152,5747748672,PRJNA273563,SAMN03326530,Plant,3407338893,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6151,SRX972369,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6151,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6151,SRP056687,root
SRR1945687,not applicable,WGS,200,2171306200,PRJNA273563,SAMN03326531,Plant,1354590428,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6153,SRX972370,Sweden,Europe,Sweden,Illumina HiSeq 2000,6153,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6153,SRP056687,root
SRR1945688,not applicable,WGS,152,3493889328,PRJNA273563,SAMN03326532,Plant,2186753227,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6154,SRX972371,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6154,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6154,SRP056687,root
SRR1945689,not applicable,WGS,152,4272198944,PRJNA273563,SAMN03326533,Plant,2812634953,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6163,SRX972372,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6163,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6163,SRP056687,root
SRR1945690,not applicable,WGS,152,6137285912,PRJNA273563,SAMN03326534,Plant,3721586710,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6166,SRX972373,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6166,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6166,SRP056687,root
SRR1945691,not applicable,WGS,152,4326324776,PRJNA273563,SAMN03326535,Plant,2993247925,MPI-DB,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,6169,SRX972374,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6169,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6169,SRP056687,root
SRR1945692,not applicable,WGS,152,4200817768,PRJNA273563,SAMN03326536,Plant,2878038652,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6172,SRX972375,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6172,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6172,SRP056687,root
SRR1945693,not applicable,WGS,152,5659788552,PRJNA273563,SAMN03326537,Plant,3344836458,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6173,SRX972376,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6173,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6173,SRP056687,root
SRR1945694,not applicable,WGS,152,4503912912,PRJNA273563,SAMN03326538,Plant,2593430809,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6174,SRX972377,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6174,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6174,SRP056687,root
SRR1945695,not applicable,WGS,152,4949817832,PRJNA273563,SAMN03326539,Plant,3045281968,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6177,SRX972378,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6177,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6177,SRP056687,root
SRR1945696,not applicable,WGS,152,4471554544,PRJNA273563,SAMN03326540,Plant,2770611519,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6180,SRX972379,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6180,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6180,SRP056687,root
SRR1945697,not applicable,WGS,152,5937704136,PRJNA273563,SAMN03326541,Plant,3532955104,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6184,SRX972380,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6184,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6184,SRP056687,root
SRR1945698,not applicable,WGS,152,3895037696,PRJNA273563,SAMN03326542,Plant,1725290619,MPI-DB,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",not applicable,6188,SRX972381,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6188,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6188,SRP056687,root
SRR1945699,not applicable,WGS,152,4669157888,PRJNA273563,SAMN03326543,Plant,2733521103,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,6189,SRX972382,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6189,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6189,SRP056687,root
SRR1945700,not applicable,WGS,200,3145707000,PRJNA273563,SAMN03326544,Plant,1972273059,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6191,SRX972383,Sweden,Europe,Sweden,Illumina HiSeq 2000,6191,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6191,SRP056687,root
SRR1945701,not applicable,WGS,200,4325713000,PRJNA273563,SAMN03326545,Plant,3522619119,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",not applicable,6192,SRX972384,Sweden,Europe,Sweden,Illumina HiSeq 2000,6192,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6192,SRP056687,root
SRR1945702,not applicable,WGS,152,4172345128,PRJNA273563,SAMN03326546,Plant,2395040637,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6193,SRX972385,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6193,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6193,SRP056687,root
SRR1945703,not applicable,WGS,152,6700810408,PRJNA273563,SAMN03326547,Plant,4096383063,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6194,SRX972386,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6194,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6194,SRP056687,root
SRR1945704,not applicable,WGS,152,5008683480,PRJNA273563,SAMN03326548,Plant,3519492619,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,6195,SRX972387,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6195,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6195,SRP056687,root
SRR1945705,not applicable,WGS,152,5120008888,PRJNA273563,SAMN03326549,Plant,3581044708,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6198,SRX972388,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6198,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6198,SRP056687,root
SRR1945706,not applicable,WGS,152,8812088888,PRJNA273563,SAMN03326550,Plant,5160956137,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,6201,SRX972389,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,6201,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,6201,SRP056687,root
